Grade	ID	BusinessName	count_3	count_2	count_1	LICSTATUS	EXPDTTM	LICENSENO	Address	City	State	ZIP
D	2783	Seaport Hotel	6	5	34	Active	12/31/2015 23:59	20783	1  Seaport Ln	Boston	MA	2210
C	2784	Seaside Cafe	0	2	7	Active	12/31/2015 23:59	76073	0   William J Day BL	South Boston	MA	2127
B	2785	Sebastians	3	0	6	Inactive	12/31/2012 23:59	77251	255   Massachusetts AV	Boston	MA	2115
B	2786	Sebastians (Seaport Blvd.)	0	1	6	Active	12/31/2015 23:59	78927	155   SEAPORT BL	South Boston/	MA	2127
F	2787	Sebastians Cafe	21	0	24	Active	12/31/2014 23:59	68478	1   Devonshire PL	Boston	MA	2110
F	2788	Sebastians Cafe	11	4	17	Active	12/31/2015 23:59	68476	100   Summer ST	Boston	MA	2110
F	2789	Sebastians Cafe	25	4	46	Active	12/31/2015 23:59	68480	126   High ST	Boston	MA	2110
B	2790	Sebastians Cafe	2	1	3	Inactive	12/31/2011 23:59	25669	155   SEAPORT BL	South Boston/	MA	2127
A	2791	Sebastians Cafe @ M. Baker Eddy Libarary	0	0	2	Inactive	12/31/2012 23:59	77953	200   Massachusetts AV	Boston	MA	2115
B	2792	Sebastians Cafe and Catering	2	0	1	Inactive	12/31/2011 23:59	17615	126   High ST	Boston	MA	2110
B	2793	Sedexo at Sovereign Bank	2	0	3	Inactive	12/31/2012 23:59	37304	75   State ST	Boston	MA	2109
A	2794	Sedona Market	0	0	3	Inactive	12/31/2011 23:59	73979	682A   Tremont ST	Roxbury	Ma	2118
F	2795	Seiyo	11	1	19	Active	12/31/2015 23:59	24945	1721C   WASHINGTON ST	BOSTON	MA	2118
D	2796	Select Cafe	6	0	27	Inactive	12/31/2013 23:59	75949	2   Belgrade AV	Roslindale	MA	2131
C	2797	Seller's Cafe@N.E. College of Optometry	3	2	4	Active	12/31/2014 23:59	76811	424   Beacon ST	Boston	MA	2115
F	2798	Seoul	31	12	128	Active	12/31/2015 23:59	23387	156   Cambridge ST	Boston	MA	2114
B	2799	Seoul Soulongtang	3	0	6	Active	12/31/2015 23:59	122489	1243   Commonwealth AV	Allston	MA	2134
F	2800	Sepal	10	1	43	Active	12/31/2015 23:59	77169	354   LONGWOOD AV AV	BOSTON	MA	2115
C	2801	Seven Star Street Bistro	4	2	22	Active	12/31/2015 23:59	75599	153   Belgrade AV	Roslindale	MA	2131
B	2802	Seven's Ale House	2	0	3	Active	12/31/2015 23:59	18308	77   Charles ST	Boston	MA	2114
A	2803	Shabu Maru	1	0	2	Active	12/31/2015 23:59	128057	10   Huntington AV	Boston	MA	2116
F	2804	Shabu Shabu Toki	11	1	17	Inactive	12/31/2011 23:59	28312	101   Brighton AV	Allston	MA	2134
D	2805	Shabu Zen Restaurant	6	1	17	Active	12/31/2015 23:59	28682	78   Brighton AV	Allston	MA	2134
A	2806	Shamrock Grill @ George Wright Golf Course	1	0	6	Inactive	12/31/2011 23:59	75304	420   West ST	Hyde Park	MA	2136
B	2807	Shanghai Social Club	1	1	2	Active	12/31/2015 23:59	80857	1277   Commonwealth AV	Allston	MA	2134
B	2808	Shannon's Tavern Inc	2	0	5	Active	12/31/2014 23:59	18482	558   EAST THIRD	SOUTH BOSTON	MA	2127
B	2809	Shanti Boston	2	1	13	Active	12/31/2015 23:59	87105	4197   Washington ST	Roslindale	MA	2131
D	2810	Shawarma Falafel	6	0	4	Active	12/31/2015 23:59	122199	26   Province ST	Boston	MA	2108
B	2811	Sheesha Lounge	3	1	11	Active	12/31/2015 23:59	31229	417   CAMBRIDGE	BOSTON	MA	2134
F	2812	Shojo	11	9	86	Active	12/31/2014 23:59	23746	11   Tyler ST	Boston	MA	2111
C	2813	Showa Womens Institution	2	2	17	Active	12/31/2015 23:59	18733	414   Pond ST	Jamaica Plain	MA	2130
A	2814	Shuckin Truck	0	0	4	Inactive	12/31/2013 23:59	78573	1   Citywide ST	Boston	MA	2128
F	2815	Siam Bistro	13	5	35	Active	12/31/2014 23:59	33534	151   Pearl ST	Boston	MA	2110
A	2816	Side Bar Food & Sprits	0	0	1	Active	12/31/2015 23:59	138176	14   Bromfield ST	Boston	MA	2108
C	2817	Silhouette Lounge Inc	0	2	15	Active	12/31/2014 23:59	18196	192   BRIGHTON  AV	ALLSTON	MA	2134
B	2818	Silk Road B B Q @ Rose Kennedy Greenway	3	0	4	Inactive	12/31/2012 23:59	68314				
D	2819	Silver Slipper	3	5	44	Active	12/31/2015 23:59	22525	2387   Washington ST	Roxbury	MA	2119
A	2820	Silvio O. Conte Forum	0	0	1	Inactive	12/31/2010 0:00	25408	2599   Beacon ST	Brighton	MA	2315
A	2821	Silvio O. Conte Forum East Roof 2A	1	0	4	Active	12/31/2015 23:59	68164	2597   Beacon ST	Brighton	MA	2135
A	2822	Silvio O. Conte Forum East Roof 2B	0	0	2	Active	12/31/2015 23:59	68165	2597   Beacon ST	Brighton	MA	2135
A	2823	Silvio O. Conte Forum East Roof 2C	0	0	1	Active	12/31/2015 23:59	68167	2597   Beacon ST	Brighton	MA	2135
A	2824	Silvio O. Conte Forum East Roof 2D	0	0	3	Active	12/31/2015 23:59	68168	2597   Beacon ST	Brighton	MA	2135
A	2825	Silvio O. Conte Forum East Roof 3A	1	0	7	Active	12/31/2015 23:59	68169	2597   Beacon ST	Brighton	MA	2135
A	2826	Silvio O. Conte Forum East Roof 3B	1	0	3	Active	12/31/2015 23:59	68170	2597   Beacon ST	Brighton	MA	2135
F	2827	Simmons College-Bartol	10	3	57	Active	12/31/2014 23:59	20585	84   PILGRIM RD	BOSTON	MA	2115
B	2828	Simmons College-Meyers Cafe	1	1	2	Active	12/31/2014 23:59	26859	Ave Louis Pasteur	Boston	Ma	2115
B	2829	Simpli Bar n Bites	3	1	14	Active	12/31/2014 23:59	83833	3840   Washington ST	Jamaica Plain	MA	2130
B	2830	Sip Wine Bar & Kitchen	2	0	8	Active	12/31/2014 23:59	79728	1   Avery ST	Boston	MA	2111
A	2831	Skara Grill	1	0	3	Inactive	12/31/2010 23:59	30767	1985   Centre ST	West Roxbury	Ma	2132
B	2832	Slade's Bar & Grill	3	1	36	Active	12/31/2014 23:59	26805	950   Tremont ST	Mission Hill	MA	2120
F	2833	Slate	23	3	20	Active	12/31/2015 23:59	77128	109   High ST	Boston	MA	2110
C	2834	Sleeper St. Cafe	3	2	9	Active	12/31/2014 23:59	28606	51  Sleeper St	Boston	MA	2210
B	2835	Slush King	3	1	20	Active	12/31/2014 23:59	19010	211   BENNINGTON	EAST BOSTON	MA	2128
F	2836	Smile Thai Noodle	14	0	32	Active	12/31/2014 23:59	28612	1    Brighton AV	ALLSTON	MA	2134
B	2837	Smith & Wollensky Atlantic Wharf	2	0	6	Active	12/31/2015 23:59	74499	280   Congress ST	Boston	MA	2110
D	2838	Smoken' Joe's Barbeque	9	3	15	Inactive	12/31/2014 23:59	27263	345   Washington ST	Brighton	MA	2135
A	2839	Smoothie King	0	0	3	Active	12/31/2014 23:59	74837	314   Newbury ST	Boston	MA	2115
D	2840	Snappy Sushi	7	0	14	Active	12/31/2014 23:59	74268	108   Newbury ST	Boston	MA	2116
C	2841	Society On High	3	2	1	Active	12/31/2014 23:59	80151	99   High ST	Boston	MA	2110
C	2842	Sodexo @ Emerson - Little Bldg. (2nd Fl.)	5	2	3	Active	12/31/2015 23:59	94179	80   Boylston ST	Boston	MA	2116
B	2843	Sodexo @ Emerson - Max Cafe	0	1	5	Active	12/31/2015 23:59	94170	150   Boylston ST	Boston	MA	2116
B	2844	Sodexo @ Emerson - Paramount Servery	1	1	6	Active	12/31/2015 23:59	94153	543   Washington ST	Boston	MA	2111
A	2845	Sodexo @Admirals Club American Airlines Inc.	1	0	6	Active	12/31/2015 23:59	30450	200   LOGAN AIRPORT TRMNL B	EAST BOSTON	MA	2128
C	2846	Sodexo Operations @ State Street	2	3	24	Inactive	12/31/2014 23:59	25017	2   AVE DE LAFAYETTE	BOSTON	MA	2111
B	2847	Sodexo at BNY Mellon-One Boston Taste(15th fl)	2	0	3	Active	12/31/2014 23:59	74390	1  Boston Pl	Boston	MA	2108
A	2848	Sofa Cafe	0	0	6	Active	12/31/2014 23:59	123296	217   Newbury ST	Boston	MA	2116
F	2849	Sofia Italian Steakhouse	16	8	71	Active	12/31/2014 23:59	31274	1430   V F W PK	West Roxbury	Ma	2132
D	2850	Sol Azteca	7	1	21	Active	12/31/2014 23:59	18060	914   Beacon ST	Boston	MA	2215
B	2851	Somerset Club	0	1	10	Active	12/31/2014 23:59	18055	42   Beacon ST	Boston	MA	2108
B	2852	Son's Fish Market & Restaurant	2	0	5	Inactive	12/31/2014 23:59	19322	1132   BLUE HILL  AV	DORCHESTER	MA	2124
B	2853	Sonny's Restaurant	3	1	22	Active	12/31/2014 23:59	18015	750   Adams ST	Dorchester	MA	2122
B	2854	Sophia's Cafe	1	1	4	Inactive	12/31/2013 23:59	28635	135   Dorchester AV	Boston	Ma	2127
D	2855	Sorella's	6	2	35	Active	12/31/2014 23:59	26150	388   Centre ST	Jamaica Plain	MA	2130
D	2856	Sorelle	8	5	43	Active	12/31/2014 23:59	18818	65   Main ST	Charlestown	MA	2129
B	2857	Sorelle Cafe	4	1	4	Active	12/31/2014 23:59	75985	280   Congress ST	Boston	MA	2110
C	2858	Soul Fire	1	2	17	Active	12/31/2014 23:59	80176	737   Huntington AV	Boston	MA	2118
C	2859	Soulfire	0	2	7	Active	12/31/2014 23:59	27516	178   Harvard AV	Allston	MA	2134
C	2860	South End Buttery(314 Shawmut Ave.)	4	3	23	Active	12/31/2014 23:59	28752	314   Shawmut AV	Roxbury	MA	2118
B	2861	South End Formaggio	0	1	9	Active	12/31/2014 23:59	21281	268   SHAWMUT  AV	BOSTON	MA	2118
D	2862	South End Pita	6	3	27	Active	12/31/2014 23:59	32774	471   Albany ST	Roxbury	MA	2118
B	2863	South Ocean Chinese Restaurant	4	1	10	Active	12/31/2014 23:59	126492	720 E Broadway	South Boston	MA	2127
D	2864	South St. Diner	9	4	61	Active	12/31/2015 23:59	20566	178   Kneeland ST	Boston	MA	2111
D	2865	Sovereign Bank Coffee Bar	6	0	14	Active	12/31/2014 23:59	81351	2   William T Morrissey BL	Dorchester	MA	2125
A	2866	Sovereign Bank Executive Dining Room	0	0	1	Active	12/31/2014 23:59	80373	75   State ST	Boston	MA	2109
A	2867	Soy Kitchen @ T D Garden	1	0	0	Inactive	12/31/2012 23:59	74248	1   Legends WY	Boston/West End	MA	2114
D	2868	Spagnoulos	5	5	52	Active	12/31/2014 23:59	18565	240   Hanover ST	Boston	MA	2113
B	2869	Spartans Victory Pub	3	1	4	Inactive	12/31/2012 23:59	18090	1002   Bennington ST	East Boston	MA	2128
A	2870	Spaulding Rehabilitation Hospital	0	0	6	Active	12/31/2015 23:59	77115	300   First AV	Charlestown	MA	2129
B	2871	Spectacle Island Concession Stand	1	1	9	Inactive	12/31/2012 23:59	33158	SPECTACLE ISLAND	BOSTON	MA	0
A	2872	Spirit of Boston	0	0	10	Active	12/31/2014 23:59	18739	200   SEAPORT LA	BOSTON	MA	2210
A	2873	Spoon Cafe	1	0	0	Active	12/31/2014 23:59	80707	578   Huntington AV	Mission Hill	MA	2120
A	2874	Sportello	1	0	7	Active	12/31/2015 23:59	80861	348   Congress ST	Boston	MA	2210
D	2875	Spring House	6	2	30	Active	12/31/2015 23:59	20409	44   Allandale ST	Roslindale	MA	2130
B	2876	Sprinkle's Ice Cream	0	1	10	Active	12/31/2015 23:59	26246	100-199   Faneuil Hall Market PL	Boston	MA	2109
B	2877	Squeeze Cafe & Juice Bar	4	0	3	Active	12/31/2015 23:59	78460	225   Franklin ST	Boston	MA	2110
B	2878	Squeeze Juice Bar	1	1	2	Active	12/31/2015 23:59	126035	131  Dartmouth St	Boston	MA	2116
B	2879	St Botolph Club Inc	2	0	7	Active	12/31/2014 23:59	18354	199   COMMONWEALTH  AV	BOSTON	MA	2116
D	2880	St. Elizabeth Hospital	6	1	4	Inactive	12/31/2010 0:00	18246	736   Cambridge ST	Brighton	MA	2135
D	2881	St. Elizabeth's Medical Center	7	1	8	Active	12/31/2014 23:59	74465	736   Cambridge ST	Brighton	MA	2135
B	2882	St. Mary's Women And Children's Ctr.	2	0	13	Active	12/31/2014 23:59	81357	90   Cushing AV	Dorchester	MA	2125
D	2883	Stadium Sports Bar & Grille	1	5	7	Active	12/31/2014 23:59	87003	148   State ST	Boston	MA	2109
D	2884	Staff Meal	6	1	17	Inactive	12/31/2012 23:59	75368	460   Harrison AV	Roxbury	MA	2118
B	2885	Stand 406	3	1	3	Active	12/31/2015 23:59	32035	100   Legends WA	Boston	MA	2114
A	2886	Stand 407	0	0	7	Active	12/31/2015 23:59	32040	100   Legends WA	Boston	MA	2114
A	2887	Stand 408	1	0	9	Active	12/31/2015 23:59	32066	100   Legends WA	Boston	MA	2114
A	2888	Stand 418	0	0	1	Active	12/31/2015 23:59	32033	100   Legends WA	Boston	MA	2114
C	2889	Stand 420	0	2	5	Active	12/31/2015 23:59	32044	100   Legends WA	Boston	MA	2114
A	2890	Stand 489	0	0	2	Active	12/31/2015 23:59	32029	100   Legends WA	Boston	MA	2114
A	2891	Stand 707	0	0	7	Active	12/31/2015 23:59	32031	100   Legends WA	Boston	MA	2114
A	2892	Stand 711	0	0	9	Active	12/31/2015 23:59	32030	100   Legends WA	Boston	MA	2114
A	2893	Stand 725	0	0	7	Active	12/31/2015 23:59	32032	100   Legends WA	Boston	MA	2114
C	2894	Stand 727	0	2	4	Active	12/31/2015 23:59	32056	100   Legends WA	Boston	MA	2114
C	2895	Stand 730	1	2	2	Active	12/31/2015 23:59	32007	100   Legends WA	Boston	MA	2114
B	2896	Stand No.  722	2	0	13	Active	12/31/2015 23:59	32006	100   Legends WA	Boston	MA	2114
B	2897	Stand No.  724	0	1	3	Active	12/31/2015 23:59	32003	100   Legends WA	Boston	MA	2114
A	2898	Stand No. 301	0	0	4	Active	12/31/2015 23:59	32028	100   Legends WA	Boston	MA	2114
A	2899	Stand No. 401	0	0	4	Active	12/31/2015 23:59	32010	100   Legends WA	Boston	MA	2114
C	2900	Stand No. 403	1	2	1	Active	12/31/2015 23:59	32057	100   Legends WA	Boston	MA	2114
A	2901	Stand No. 409	0	0	4	Active	12/31/2015 23:59	32049	100   Legends WA	Boston	MA	2114
C	2902	Stand No. 410	0	2	0	Active	12/31/2015 23:59	32016	100   Legends WA	Boston	MA	2114
A	2903	Stand No. 412	0	0	8	Active	12/31/2015 23:59	32011	100   Legends WA	Boston	MA	2114
C	2904	Stand No. 414	0	2	1	Active	12/31/2015 23:59	32017	100   Legends WA	Boston	MA	2114
A	2905	Stand No. 415	0	0	2	Active	12/31/2015 23:59	32012	100   Legends WA	Boston	MA	2114
A	2906	Stand No. 417	0	0	4	Active	12/31/2015 23:59	32052	100   Legends WA	Boston	MA	2114
A	2907	Stand No. 419	0	0	3	Active	12/31/2015 23:59	32041	100   Legends WA	Boston	MA	2114
A	2908	Stand No. 421	1	0	1	Active	12/31/2015 23:59	32060	100   Legends WA	Boston	MA	2114
A	2909	Stand No. 518	0	0	1	Active	12/31/2015 23:59	32065	100   Legends WA	Boston	MA	2114
A	2910	Stand No. 520	0	0	2	Active	12/31/2015 23:59	32050	100   Legends WA	Boston	MA	2114
A	2911	Stand No. 521	0	0	3	Active	12/31/2015 23:59	32005	100   Legends WA	Boston	MA	2114
B	2912	Stand No. 702	0	1	2	Active	12/31/2015 23:59	32058	100   Legends WA	Boston	MA	2114
B	2913	Stand No. 705	0	1	4	Active	12/31/2015 23:59	32067	100   Legends WA	Boston	MA	2114
C	2914	Stand No. 708	0	2	1	Active	12/31/2015 23:59	32062	100   Legends WA	Boston	MA	2114
B	2915	Stand No. 709	0	1	8	Active	12/31/2015 23:59	32009	100   Legends WA	Boston	MA	2114
A	2916	Stand No. 710	1	0	1	Active	12/31/2015 23:59	32042	100   Legends WA	Boston	MA	2114
A	2917	Stand No. 712	0	0	1	Active	12/31/2015 23:59	32046	100   Legends WA	Boston	MA	2114
A	2918	Stand No. 715	0	0	3	Active	12/31/2015 23:59	32055	100   Legends WA	Boston	MA	2114
A	2919	Stand No. 717	0	0	6	Active	12/31/2015 23:59	32059	100   Legends WA	Boston	MA	2114
A	2920	Stand No. 720	0	0	1	Active	12/31/2015 23:59	32064	100   Legends WA	Boston	MA	2114
B	2921	Stand No. 721	0	1	9	Active	12/31/2015 23:59	32138	100   Legends WA	Boston	MA	2114
A	2922	Stand No. 723	0	0	2	Active	12/31/2015 23:59	32047	100   Legends WA	Boston	MA	2114
B	2923	Stand No. 728	0	1	0	Active	12/31/2015 23:59	74702	100  Legends Wy	Boston	MA	2114
B	2924	Star Market No. 7588	0	1	6	Active	12/31/2015 23:59	31810	1065   COMMONWEALTH  AV	ALLSTON	MA	2134
A	2925	Starbuck Coffee (Gates B22-B36)	0	0	2	Inactive	12/31/2013 23:59	29983	200   LOGAN AIRPORT TRMNL B	EAST BOSTON	MA	2128
A	2926	Starbucks	0	0	3	Active	12/31/2015 23:59	23666	100   LOGAN AIRPORT TRMNL A	EAST BOSTON	MA	2128
A	2927	Starbucks Coffee	0	0	1	Active	12/31/2015 23:59	24842	140   Brookline AV	Boston	MA	2135
A	2928	Starbucks Coffee	0	0	3	Active	12/31/2015 23:59	27268	1660   Soldiers Field RD	Brighton	MA	2135
A	2929	Starbucks Coffee	0	0	4	Active	12/31/2015 23:59	76119	1948   Beacon ST	Brighton	MA	2135
A	2930	Starbucks Coffee	1	0	14	Active	12/31/2015 23:59	23054	273   Huntington AV	Boston	MA	2115
B	2931	Starbucks Coffee	2	0	18	Active	12/31/2015 23:59	27301	440  William F McClellan Hw	East Boston	MA	2128
A	2932	Starbucks Coffee (Rowes Whart)	0	0	1	Active	12/31/2015 23:59	80919	30   Rowes Wharf	Boston	MA	2110
B	2933	Starbucks Coffee (South Station)	2	0	4	Active	12/31/2014 23:59	121653	640   Atlantic AV	Boston	MA	2110
B	2934	Starbucks Coffee Co.	3	1	14	Active	12/31/2015 23:59	20635	1   Waverly PL	Boston	MA	2111
C	2935	Starbucks Coffee Co. No. 7808	1	2	30	Active	12/31/2015 23:59	25655	1804   Centre ST	West Roxbury	MA	2132
A	2936	Starbucks Coffee Co. No. 872	1	0	5	Active	12/31/2015 23:59	25659	350   Newbury ST	Boston	MA	2115
B	2937	Starbucks Coffee Co. No. 875	4	0	4	Active	12/31/2015 23:59	25657	228   Washington ST	Boston	MA	2109
A	2938	Starbucks Coffee Company	0	0	3	Active	12/31/2015 23:59	78060	11 W Broadway	South Boston	MA	2127
C	2939	Starbucks Coffee No.  10599	2	2	20	Active	12/31/2015 23:59	26235	125  Summer St	Boston	MA	2111
B	2940	Starbucks Coffee No.  7224	0	1	3	Active	12/31/2015 23:59	26636	364    Brookline AV	BOSTON	MA	2115
A	2941	Starbucks Coffee No.  7234	0	0	12	Active	12/31/2015 23:59	26638	147  Massachusetts Av	Boston	MA	2115
B	2942	Starbucks Coffee No.  7531	1	1	5	Active	12/31/2015 23:59	26640	12   Winter ST	Boston	MA	2108
B	2943	Starbucks Coffee No.  7535	2	1	9	Active	12/31/2015 23:59	26642	23   School ST	Boston	MA	2108
A	2944	Starbucks Coffee No.  7544	1	0	17	Active	12/31/2015 23:59	26644	755   Boylston ST	Boston	MA	2116
B	2945	Starbucks Coffee No.  7564	1	1	10	Active	12/31/2015 23:59	26669	60   Boylston ST	Boston	MA	2116
A	2946	Starbucks Coffee No.  7652	1	0	10	Active	12/31/2015 23:59	26655	10    Huntington AV	BOSTON	MA	2116
C	2947	Starbucks Coffee No.  7804	1	2	12	Active	12/31/2015 23:59	26657	283    Longwood AV	BOSTON	MA	2115
A	2948	Starbucks Coffee No.  7805	0	0	6	Active	12/31/2015 23:59	26659	90   Oliver ST	Boston	MA	2110
B	2949	Starbucks Coffee No.  801	0	1	10	Active	12/31/2014 23:59	26630	1   CHARLES ST ST	BOSTON	MA	2108
B	2950	Starbucks Coffee No.  807	1	1	1	Active	12/31/2015 23:59	26661	143   Stuart ST	Boston	Ma	2116
B	2951	Starbucks Coffee No.  822	2	0	18	Active	12/31/2015 23:59	26663	435   STUART ST ST	BOSTON	MA	2116
A	2952	Starbucks Coffee No.  830	0	0	2	Active	12/31/2015 23:59	26665	443   Boylston ST	Boston	MA	2116
D	2953	Starbucks Coffee No.  883	8	4	36	Active	12/31/2015 23:59	26066	63   Court ST	Boston	MA	2108
B	2954	Starbucks Coffee No. 7550	1	1	7	Active	12/31/2015 23:59	21466	2   ATLANTIC  AV	BOSTON	MA	2110
D	2955	Starbucks Coffee No. 9463	3	4	22	Active	12/31/2015 23:59	24038	84   State ST	Boston	MA	2109
A	2956	Starbucks Coffee(E-FC)	0	0	6	Active	12/31/2015 23:59	25161	500   LOGAN AIRPORT TRMNL E	EAST BOSTON	MA	2128
A	2957	Starbucks Coffee(GateB1-3)	0	0	7	Active	12/31/2015 23:59	25157	200   LOGAN AIRPORT TRMNL B	EAST BOSTON	MA	2128
A	2958	Starbucks Coffee(GateB7)	0	0	5	Active	12/31/2015 23:59	25159	200   LOGAN AIRPORT TRMNL B	EAST BOSTON	MA	2128
A	2959	Starbucks Coffee(GatesC11-21 PierB Trmnl C)	0	0	2	Active	12/31/2015 23:59	78334	300   Terminal RD	East Boston/	MA	2128
A	2960	Starbucks Store 17551	1	0	3	Active	12/31/2015 23:59	79341	524   COMMONWEALTH AV	Fenway	MA	2215
C	2961	State Room	2	2	55	Active	12/31/2015 23:59	26849	60   State ST	Boston	MA	2109
F	2962	State Street Express @MBTA State St. Line	12	0	13	Active	12/31/2014 23:59	67600	208   Washington ST	Boston	MA	2109
C	2963	Station 10 Cafe	0	3	33	Active	12/31/2014 23:59	37210	1199   TREMONT ST	BOSTON	MA	2118
C	2964	Station Bar & Bistro	5	0	13	Active	12/31/2014 23:59	76075	28 W Broadway	South Boston	MA	2127
B	2965	Stats Bar & Grille	1	1	14	Active	12/31/2014 23:59	68489	77   Dorchester ST	South Boston	MA	2127
F	2966	Stefano Sub & Pizza	16	2	32	Inactive	12/31/2011 23:59	26221	859   Washington ST	Dorchester	MA	2124
C	2967	Stephi's On Tremont	4	3	30	Active	12/31/2014 23:59	31363	571   Tremont ST	Boston	MA	2118
A	2968	Stephis in Southie	0	0	7	Active	12/31/2014 23:59	86996	11 W Broadway	South Boston	MA	2127
B	2969	Sterlings	3	0	16	Active	12/31/2014 23:59	84963	60   State ST	Boston	MA	2109
F	2970	Steve's Greek Cuisine Inc.	20	1	37	Active	12/31/2014 23:59	25349	200   Faneuil Hall Market PL	Boston	MA	2109
F	2971	Sticky Rice Cafe	14	5	64	Active	12/31/2015 23:59	74822	1894   Centre ST	West Roxbury	MA	2132
A	2972	Stockyard	0	0	5	Active	12/31/2014 23:59	86910	135   Market ST	Brighton	MA	2134
B	2973	Stockyards Restaurant	4	1	15	Inactive	12/31/2012 23:59	18742	135   Market ST	Brighton	MA	2134
B	2974	Stoddard's Fine Food & Ale	3	0	23	Active	12/31/2014 23:59	29834	48   Temple PL	Boston	MA	2111
A	2975	Stoke's BBQ	1	0	4	Active	12/31/2014 23:59	25791	1   Citywide	Boston	Ma	2128
A	2976	Stoked Pizza Truck	0	0	1	Active	12/31/2015 23:59	122720	1   Citywide ST	Boston	MA	2128
A	2977	Stone Hearth Pizza Co.	0	0	2	Active	12/31/2015 23:59	74754	182   Western AV	Allston	MA	2134
D	2978	Stop & Taste	8	1	78	Active	12/31/2015 23:59	67369	235   Dudley ST	Roxbury	MA	2119
C	2979	Storyville	0	3	18	Active	12/31/2015 23:59	22348	47   Huntington AV	Boston	MA	2116
B	2980	Strega Waterfront	3	1	17	Active	12/31/2015 23:59	68038	1   MARINA PARK DRIVE	SOUTH BOSTON	MA	
A	2981	Strong Belly	1	0	4	Inactive	12/31/2011 23:59	73752	1210  Blue Hill Av	Mattapan	MA	2126
C	2982	Stuart Street Grille	2	2	20	Inactive	12/31/2012 23:59	26714	140   CLARENDON ST ST	BOSTON	MA	2116
A	2983	Stuffed Sandwiches	1	0	2	Active	12/31/2015 23:59	90410	1   Citywide ST	Boston	MA	2128
B	2984	Style Cafe	3	0	8	Active	12/31/2015 23:59	84994	197   EIGHTH ST	Charlestown/	MA	2129
B	2985	Style Cafe  Inc.	3	0	9	Inactive	12/31/2012 23:59	34754	197   Eighth ST	Charlestown	MA	2129
A	2986	Su Su Gourmet	1	0	2	Active	12/31/2015 23:59	138408	70   Tyler ST	Boston	MA	2111
A	2987	Sub City	1	0	3	Inactive	12/31/2011 23:59	73405	40   Harrison AV	BOSTON/CHINATOWN	MA	2111
A	2988	Subway	1	0	1	Active	12/31/2015 23:59	126240	100   City Hall PZ	Boston	MA	2108
D	2989	Subway	9	2	9	Active	12/31/2015 23:59	33472	121   High ST	Boston	MA	2110
D	2990	Subway	4	6	13	Active	12/31/2015 23:59	75835	1281   Hyde Park AV	Hyde Park	MA	2136
A	2991	Subway	0	0	19	Active	12/31/2014 23:59	98011	13   William C Kelly SQ	East Boston	MA	2128
B	2992	Subway	2	0	3	Inactive	12/31/2013 23:59	93660	1315  Boylston St	Boston	MA	2215
B	2993	Subway	2	0	13	Active	12/31/2015 23:59	75046	144   Tremont ST	Boston	MA	2111
A	2994	Subway	1	0	20	Active	12/31/2014 23:59	23872	1576   Dorchester AV	Dorchester	MA	2122
B	2995	Subway	3	1	21	Active	12/31/2015 23:59	25723	1578    Tremont ST	ROXBURY	MA	2120
B	2996	Subway	1	1	7	Active	12/31/2015 23:59	25652	162   Harvard AV	Allston	Ma	2134
D	2997	Subway	5	4	12	Active	12/31/2014 23:59	20347	230   Tremont ST	Boston	MA	2116
A	2998	Subway	0	0	4	Inactive	12/31/2010 23:59	27064	260   Western AV	Allston	MA	2134
A	2999	Subway	1	0	5	Active	12/31/2014 23:59	86674	262   Washington ST	Boston	MA	2108
C	3000	Subway	5	0	2	Inactive	12/31/2013 23:59	67780	262  Washington St	Boston	MA	2108
D	3001	Subway	9	3	35	Active	12/31/2015 23:59	22670	340  Longwood Av	Boston	MA	2115
F	3002	Subway	16	0	30	Inactive	12/31/2013 23:59	77539	38   Cornhill	Boston	MA	2108
D	3003	Subway	8	19	89	Active	12/31/2015 23:59	32937	393   MASSACHUSETTS  AV	BOSTON	MA	2115
D	3004	Subway	6	0	13	Active	12/31/2015 23:59	73905	401  Washington St	Brighton	MA	2135
B	3005	Subway	2	1	17	Active	12/31/2015 23:59	76422	4238   Washington ST	Roslindale	MA	2131
A	3006	Subway	0	0	4	Inactive	12/31/2011 23:59	27958	560   WASHINGTON ST	DORCHESTER	MA	2124
B	3007	Subway	4	0	10	Active	12/31/2015 23:59	86928	560   Washington ST	Dorchester	MA	2124
C	3008	Subway	0	2	3	Inactive	12/31/2014 23:59	30452	700   Commonwealth AV	Boston	MA	2115
A	3009	Subway	0	0	4	Active	12/31/2014 23:59	129128	805   Harrison AV	Roxbury	MA	2118
B	3010	Subway	3	0	4	Active	12/31/2015 23:59	75102	900   Huntington AV	Mission Hill	MA	2120
C	3011	Subway	3	3	32	Active		137755	981   Tremont ST	Mission Hill	MA	2120
A	3012	Subway	0	0	2	Inactive	12/31/2011 23:59	33235	981A   TREMONT ST	ROXBURY CROSSIN	MA	2120
F	3013	Subway & Auntie Anne's	15	3	47	Active	12/31/2015 23:59	34696	1120   boylston ST	BOSTON		
A	3014	Subway (11 W. Broadway)	1	0	7	Active	12/31/2014 23:59	90330	11 W Broadway	South Boston	MA	2127
A	3015	Subway (138 Cambridge St.)	1	0	19	Active	12/31/2015 23:59	90317	138   Cambridge ST	Boston	MA	2114
B	3016	Subway (1438 Commonwealth Ave.)	2	0	1	Active	12/31/2014 23:59	80492	1430   Commonwealth AV	Brighton	MA	2135
